chapter,para_id,text,bert_pos,bert_neg,bert_score,n_tokens,nrc_sent,bing_sent,afinn_sent,lexicon_mean
10,110,"really in good earnest, and whether his fate was not in truth forcing",0.9149289131164552,0.08507109433412552,0.8298578187823296,13,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.23076923076923075
10,111,"him, despite his love of repose, around the world in eighty days!",0.948283314704895,0.05171670019626617,0.8965666145086288,12,0.16666666666666666,0.08333333333333333,0.25,0.16666666666666666
10,113,"Having purchased the usual quota of shirts and shoes, he took a",0.4256106317043304,0.5743893384933472,-0.14877870678901672,12,0.08333333333333333,0,0,0.027777777777777776
10,114,"leisurely promenade about the streets, where crowds of people of many",0.9968243837356568,0.00317558879032731,0.9936487949453294,11,0.09090909090909091,0,0,0.030303030303030304
10,115,"nationalities Europeans, Persians with pointed caps, Banyas with round",0.9259030818939208,0.07409686595201492,0.851806215941906,9,0,0,0,0
10,116,"turbans, Sindes with square bonnets, Parsees with black mitres, and",0.23311156034469604,0.7668884992599487,-0.5337769389152527,10,0,0,0,0
10,117,long-robed Armenians were collected. It happened to be the day of a,0.5445615649223328,0.4554384350776672,0.08912312984466553,13,0,0,-0.15384615384615385,-0.05128205128205129
10,118,Parsee festival. These descendants of the sect of Zoroaster the most,0.9888867735862732,0.01111325249075889,0.9777735210955144,11,0.09090909090909091,0,0,0.030303030303030304
10,119,"thrifty, civilised, intelligent, and austere of the East Indians, among",0.9932488203048706,0.00675115780904889,0.9864976624958216,10,0,0.1,0.2,0.10000000000000002
10,120,whom are counted the richest native merchants of Bombay were,0.9730905890464784,0.02690942585468292,0.9461811631917952,10,0,0,0,0
10,121,"celebrating a sort of religious carnival, with processions and shows,",0.9837393164634703,0.01626064069569111,0.9674786757677794,10,0.1,0,0.3,0.13333333333333333
10,122,"in the midst of which Indian dancing-girls, clothed in rose-coloured",0.9747282862663268,0.02527174353599548,0.9494565427303314,12,0,0,0,0
10,123,"gauze, looped up with gold and silver, danced airily, but with perfect",0.9983671307563782,0.00163292989600449,0.9967342008603736,12,0.16666666666666666,0.16666666666666666,0.25,0.19444444444444442
10,124,"modesty, to the sound of viols and the clanging of tambourines. It is",0.995781421661377,0.00421858392655849,0.9915628377348183,13,0.07692307692307693,0.07692307692307693,0,0.05128205128205129
10,125,needless to say that Passepartout watched these curious ceremonies with,0.5828479528427124,0.41715207695961,0.16569587588310242,10,0,-0.1,0.1,0
10,126,"staring eyes and gaping mouth, and that his countenance was that of the",0.30787187814712524,0.6921281218528748,-0.3842562437057495,13,-0.07692307692307693,0,0,-0.025641025641025644
10,127,greenest booby imaginable.,0.9840922355651855,0.01590779609978199,0.9681844394654036,3,-0.3333333333333333,0,0,-0.1111111111111111
10,129,"Unhappily for his master, as well as himself, his curiosity drew him",0.9961661100387572,0.00383394956588745,0.99233216047287,12,0.16666666666666666,0.08333333333333333,0,0.08333333333333333
10,130,"unconsciously farther off than he intended to go. At last, having seen",0.85919588804245,0.14080411195755005,0.7183917760848999,12,0.08333333333333333,0,0,0.027777777777777776
10,131,"the Parsee carnival wind away in the distance, he was turning his steps",0.3293271064758301,0.6706729531288147,-0.3413458466529846,13,0,0,0,0
10,132,"towards the station, when he happened to espy the splendid pagoda on",0.9200193881988524,0.07998064905405045,0.8400387391448021,12,0.08333333333333333,0.08333333333333333,0.25,0.13888888888888887
10,133,"Malabar Hill, and was seized with an irresistible desire to see its",0.9983365535736084,0.0016634133644402,0.9966731402091682,12,0,0.08333333333333333,0.25,0.1111111111111111
10,134,interior. He was quite ignorant that it is forbidden to Christians to,0.09012794494628906,0.9098720550537108,-0.8197441101074219,12,0,-0.16666666666666666,-0.16666666666666666,-0.1111111111111111
10,135,"enter certain Indian temples, and that even the faithful must not go in",0.7295611500740051,0.2704388201236725,0.45912232995033264,13,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.15384615384615385
10,136,without first leaving their shoes outside the door. It may be said here,0.8817393183708191,0.11826068162918092,0.7634786367416382,13,0,0,0,0
10,137,that the wise policy of the British Government severely punishes a,0.00951955467462539,0.9904804825782776,-0.9809609279036522,11,0,0.09090909090909091,-0.18181818181818182,-0.030303030303030304
10,138,disregard of the practices of the native religions.,0.22199931740760803,0.7780007123947144,-0.5560013949871063,8,-0.125,-0.125,-0.25,-0.16666666666666666
10,140,"Passepartout, however, thinking no harm, went in like a simple tourist,",0.2992965579032898,0.7007033824920654,-0.4014068245887756,11,-0.09090909090909091,0,-0.09090909090909091,-0.06060606060606061
10,141,and was soon lost in admiration of the splendid Brahmin ornamentation,0.9639390110969543,0.03606095165014267,0.9278780594468116,11,0.09090909090909091,0.09090909090909091,0,0.06060606060606061
10,142,"which everywhere met his eyes, when of a sudden he found himself",0.9830796718597412,0.01692038588225841,0.9661592859774828,12,0.08333333333333333,0,0,0.027777777777777776
10,143,sprawling on the sacred flagging. He looked up to behold three enraged,0.09289997071027756,0.9071000218391418,-0.8142000511288643,12,-0.08333333333333333,-0.16666666666666666,-0.16666666666666666,-0.13888888888888887
10,144,"priests, who forthwith fell upon him; tore off his shoes, and began to",0.06627926230430603,0.9337207674980164,-0.8674415051937103,13,-0.07692307692307693,-0.07692307692307693,0,-0.05128205128205129
10,145,"beat him with loud, savage exclamations. The agile Frenchman was soon",0.9742995500564576,0.02570049278438091,0.9485990572720766,11,0,-0.09090909090909091,0,-0.030303030303030304
10,146,"upon his feet again, and lost no time in knocking down two of his",0.4445841908454895,0.5554158091545105,-0.110831618309021,14,-0.07142857142857142,-0.07142857142857142,-0.2857142857142857,-0.14285714285714285
10,147,long-gowned adversaries with his fists and a vigorous application of,0.9671353697776794,0.03286468237638473,0.9342706874012948,11,0.09090909090909091,0,0,0.030303030303030304
10,148,"his toes; then, rushing out of the pagoda as fast as his legs could",0.8472304940223694,0.15276950597763062,0.6944609880447388,14,0,0.07142857142857142,0,0.023809523809523808
10,149,"carry him, he soon escaped the third priest by mingling with the crowd",0.9820376634597778,0.01796235702931881,0.964075306430459,13,0.07692307692307693,0,0,0.025641025641025644
10,150,in the streets.,0.2096875160932541,0.7903125286102295,-0.5806250125169754,3,0,0,0,0
10,152,"At five minutes before eight, Passepartout, hatless, shoeless, and",0.00778321316465735,0.9922168254852296,-0.984433612320572,9,0,0,0,0
10,153,"having in the squabble lost his package of shirts and shoes, rushed",0.01428991835564375,0.98571014404296875,-0.971420225687325,12,-0.08333333333333333,-0.16666666666666666,-0.25,-0.16666666666666666
10,154,breathlessly into the station.,0.9167184233665466,0.08328153192996979,0.8334368914365768,4,0,0,0,0
10,156,"Fix, who had followed Mr. Fogg to the station, and saw that he was",0.8753605484962463,0.12463945895433426,0.7507210895419121,14,0,0,0,0
10,157,"really going to leave Bombay, was there, upon the platform. He had",0.969229519367218,0.0307704210281372,0.9384590983390808,12,-0.08333333333333333,0,-0.08333333333333333,-0.05555555555555555
10,158,"resolved to follow the supposed robber to Calcutta, and farther, if",0.5103386640548706,0.4896613657474518,0.02067729830741882,11,-0.09090909090909091,0,0,-0.030303030303030304
10,159,"necessary. Passepartout did not observe the detective, who stood in an",0.1822018027305603,0.8177981376647949,-0.6355963349342346,11,0,0,0,0
10,160,obscure corner; but Fix heard him relate his adventures in a few words,0.7852694392204285,0.21473048627376556,0.5705389529466629,13,-0.07692307692307693,-0.07692307692307693,0.15384615384615385,0
10,161,to Mr. Fogg.,0.9211637377738952,0.07883621752262115,0.8423275202512741,3,0,0,0,0
10,163,"I hope that this will not happen again,  said Phileas Fogg coldly, as",0.01202776562422514,0.9879721999168396,-0.9759444342926143,13,0,-0.07692307692307693,0.15384615384615385,0.025641025641025644
10,164,"he got into the train. Poor Passepartout, quite crestfallen, followed",0.1943090856075287,0.8056908845901489,-0.6113817989826202,10,0,-0.1,-0.4,-0.16666666666666666
10,165,his master without a word. Fix was on the point of entering another,0.04830677807331085,0.9516932964324952,-0.9033865183591844,13,0.15384615384615385,0.07692307692307693,0,0.07692307692307693
10,166,"carriage, when an idea struck him which induced him to alter his plan.",0.1736624240875244,0.8263375759124756,-0.6526751518249512,13,0,-0.07692307692307693,-0.07692307692307693,-0.05128205128205129
10,168,"No, I ll stay,  muttered he.  An offence has been committed on Indian",0.00932485423982143,0.990675151348114,-0.9813502971082926,13,0.07692307692307693,-0.07692307692307693,0,0
10,169,soil. I ve got my man.,0.9989074468612672,0.00109250890091061,0.9978149379603564,6,-0.16666666666666666,0,0,-0.05555555555555555
10,171,"Just then the locomotive gave a sharp screech, and the train passed out",0.00749778887256979,0.992502212524414,-0.9850044236518444,13,-0.07692307692307693,0,0,-0.025641025641025644
10,172,into the darkness of the night.,0.08264285326004028,0.9173571467399596,-0.8347142934799194,6,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666,-0.16666666666666666
15,1,CHAPTER XV.,0.9573008418083192,0.04269913211464882,0.9146017096936704,2,0,0,0,0
15,2,IN WHICH THE BAG OF BANKNOTES DISGORGES SOME THOUSANDS OF POUNDS MORE,0.00309565477073192,0.9969043135643004,-0.9938086587935686,12,0,0,0,0
15,5,"The train entered the station, and Passepartout jumping out first, was",0.28915509581565857,0.710844874382019,-0.4216897785663605,11,0,0,0,0
15,6,"followed by Mr. Fogg, who assisted his fair companion to descend.",0.9892607927322388,0.01073925569653511,0.9785215370357035,11,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.15151515151515152
15,7,"Phileas Fogg intended to proceed at once to the Hong Kong steamer, in",0.4937533438205719,0.5062466263771057,-0.01249328255653381,13,0.07692307692307693,0,0,0.025641025641025644
15,8,order to get Aouda comfortably settled for the voyage. He was unwilling,0.02163660153746605,0.9783633947372437,-0.9567267931997776,12,0,0,0,0
15,9,to leave her while they were still on dangerous ground.,0.05622784420847893,0.9437721371650696,-0.8875442929565907,10,-0.2,-0.1,-0.1,-0.13333333333333333
15,11,"Just as he was leaving the station a policeman came up to him, and",0.45587676763534546,0.5441232323646545,-0.08824646472930908,14,0.07142857142857142,0,0,0.023809523809523808
15,12,"said,  Mr. Phileas Fogg?",0.03750714659690857,0.962492823600769,-0.9249856770038604,4,0,0,0,0
15,14,I am he.,0.9967955946922302,0.00320442765951156,0.9935911670327188,3,0,0,0,0
15,16,"Is this man your servant?  added the policeman, pointing to",0.15124209225177765,0.8487579226493835,-0.6975158303976059,10,0,0,0,0
15,17,Passepartout.,0.00432471884414553,0.995675265789032,-0.9913505469448864,1,0,0,0,0
15,19,Yes.,0.9973735809326172,0.00262638484127819,0.994747196091339,1,0,0,1,0.3333333333333333
15,21,"Be so good, both of you, as to follow me.",0.997112512588501,0.00288745621219277,0.9942250563763082,10,0.1,0.1,0.3,0.16666666666666666
15,23,Mr. Fogg betrayed no surprise whatever. The policeman was a,0.1773708164691925,0.8226291537284851,-0.6452583372592926,10,0.2,0,-0.4,-0.06666666666666667
15,24,"representative of the law, and law is sacred to an Englishman.",0.9883760213851928,0.01162403915077447,0.9767519822344184,11,0,0,0,0
15,25,"Passepartout tried to reason about the matter, but the policeman tapped",0.01691468246281147,0.9830853343009948,-0.9661706518381834,11,0.18181818181818182,0,0.09090909090909091,0.0909090909090909
15,26,"him with his stick, and Mr. Fogg made him a signal to obey.",0.3544490933418274,0.6455509066581726,-0.2911018133163452,13,0,0,0,0
15,28,May this young lady go with us?  asked he.,0.96795916557312,0.03204081580042839,0.9359183497726916,9,0,0,0,0
15,30,"She may,  replied the policeman.",0.894432783126831,0.10556720197200777,0.7888655811548233,5,0.2,0,0,0.06666666666666667
15,32,"Mr. Fogg, Aouda, and Passepartout were conducted to a palkigahri, a",0.7846404910087585,0.21535952389240265,0.5692809671163559,11,0,0,0,0
15,33,"sort of four-wheeled carriage, drawn by two horses, in which they took",0.5670269727706909,0.43297308683395386,0.13405388593673706,13,0,0,0,0
15,34,their places and were driven away. No one spoke during the twenty,0.01736532896757126,0.9826347231864928,-0.9652693942189216,12,-0.08333333333333333,0,-0.08333333333333333,-0.05555555555555555
15,35,minutes which elapsed before they reached their destination. They first,0.43976467847824097,0.5602352619171143,-0.12047058343887328,10,0.1,0,0.1,0.06666666666666667
15,36,"passed through the  black town,  with its narrow streets, its",0.20215345919132233,0.7978465557098389,-0.5956930965185165,10,0,0,0,0
15,37,"miserable, dirty huts, and squalid population; then through the",0.01797233521938324,0.9820276498794556,-0.9640553146600724,9,-0.1111111111111111,-0.2222222222222222,-0.5555555555555556,-0.2962962962962963
15,38,"European town,  which presented a relief in its bright brick mansions,",0.9989246726036072,0.00107527943328022,0.997849393170327,11,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.12121212121212122
15,39,"shaded by coconut-trees and bristling with masts, where, although it",0.8189376592636108,0.18106231093406677,0.6378753483295441,11,0,0,0,0
15,40,"was early morning, elegantly dressed horsemen and handsome equipages",0.99509996175766,0.00490004336461424,0.9901999183930456,9,0,0.2222222222222222,0.2222222222222222,0.14814814814814814
15,41,were passing back and forth.,0.2129504382610321,0.7870495915412903,-0.5740991532802582,5,0,0,0,0
15,43,"The carriage stopped before a modest-looking house, which, however, did",0.6229609847068787,0.37703901529312134,0.24592196941375732,11,0.09090909090909091,0.09090909090909091,-0.09090909090909091,0.030303030303030304
15,44,not have the appearance of a private mansion. The policeman having,0.0270482636988163,0.9729517698287964,-0.94590350612998,11,0.09090909090909091,0,0,0.030303030303030304
15,45,"requested his prisoners for so, truly, they might be called to descend,",0.7753245234489441,0.2246754914522171,0.550649031996727,12,0,0,-0.16666666666666666,-0.05555555555555555
15,46,"conducted them into a room with barred windows, and said:  You will",0.7914148569107056,0.20858511328697205,0.5828297436237335,12,-0.08333333333333333,0,0,-0.027777777777777776
15,47,appear before Judge Obadiah at half-past eight.,0.784686267375946,0.21531371772289276,0.5693725496530533,8,0,0,0,0
15,49,"He then retired, and closed the door.",0.09379936009645462,0.906200647354126,-0.8124012872576714,7,0,0,0,0
15,51,"Why, we are prisoners!  exclaimed Passepartout, falling into a chair.",0.01143787801265716,0.9885621070861816,-0.9771242290735244,10,-0.1,-0.1,-0.3,-0.16666666666666666
15,53,"Aouda, with an emotion she tried to conceal, said to Mr. Fogg:  Sir,",0.4166862964630127,0.5833137631416321,-0.16662746667861938,13,0,0,0,0
15,54,you must leave me to my fate! It is on my account that you receive this,0.981496274471283,0.01850376278162002,0.9629925116896628,16,-0.125,0,-0.0625,-0.0625
15,55,"treatment, it is for having saved me!",0.9993914365768432,6.0853827744722e-4,0.998782898299396,7,0,0,0.2857142857142857,0.09523809523809523
15,57,Phileas Fogg contented himself with saying that it was impossible. It,0.03406901285052299,0.9659309387207032,-0.93186192587018,11,-0.09090909090909091,-0.09090909090909091,0,-0.06060606060606061
15,58,was quite unlikely that he should be arrested for preventing a suttee.,0.03028135187923908,0.9697185754776,-0.939437223598361,12,0,-0.08333333333333333,-0.3333333333333333,-0.13888888888888887
15,59,The complainants would not dare present themselves with such a charge.,0.00907220132648944,0.990927755832672,-0.9818555545061828,11,0.09090909090909091,0,0,0.030303030303030304
15,60,"There was some mistake. Moreover, he would not, in any event, abandon",0.9356896877288818,0.0643102377653122,0.8713794499635696,12,-0.16666666666666666,-0.08333333333333333,-0.3333333333333333,-0.19444444444444442
15,61,"Aouda, but would escort her to Hong Kong.",0.975588083267212,0.0244118720293045,0.9511762112379074,8,0,0,0,0
15,63,"But the steamer leaves at noon!  observed Passepartout, nervously.",0.03964769840240478,0.9603523015975952,-0.9207046031951904,9,0,-0.1111111111111111,-0.2222222222222222,-0.1111111111111111
15,65,"We shall be on board by noon,  replied his master, placidly.",0.09718465805053712,0.9028153419494628,-0.8056306838989258,11,0.09090909090909091,0.09090909090909091,0,0.06060606060606061
15,67,It was said so positively that Passepartout could not help muttering to,0.9972865581512452,0.00271341181360185,0.9945731463376432,12,0,0.08333333333333333,0.3333333333333333,0.13888888888888887
15,68,"himself,  Parbleu that s certain! Before noon we shall be on board.",0.9885380268096924,0.01146193780004978,0.9770760890096426,12,0,0,0.08333333333333333,0.027777777777777776
15,69,But he was by no means reassured.,0.01053048763424158,0.9894695281982422,-0.9789390405640006,7,0,0,0,0
15,71,"At half-past eight the door opened, the policeman appeared, and,",0.9314413070678712,0.06855864822864532,0.8628826588392258,11,0.09090909090909091,0,0,0.030303030303030304
15,72,"requesting them to follow him, led the way to an adjoining hall. It was",0.863052487373352,0.13694743812084198,0.7261050492525101,14,0,0.07142857142857142,0,0.023809523809523808
15,73,"evidently a court-room, and a crowd of Europeans and natives already",0.951155126094818,0.04884488135576248,0.9023102447390556,12,0,0,0,0
15,74,occupied the rear of the apartment.,0.6778144836425781,0.3221854567527771,0.355629026889801,6,-0.16666666666666666,0,0,-0.05555555555555555
15,76,Mr. Fogg and his two companions took their places on a bench opposite,0.8812813758850098,0.11871864646673204,0.7625627294182777,13,0,0,0,0
15,77,"the desks of the magistrate and his clerk. Immediately after, Judge",0.8802999258041382,0.11970000714063644,0.7605999186635017,12,0,0,0,0
15,78,"Obadiah, a fat, round man, followed by the clerk, entered. He proceeded",0.7771137952804565,0.22288614511489868,0.5542276501655579,12,-0.08333333333333333,-0.08333333333333333,0,-0.05555555555555555
15,79,"to take down a wig which was hanging on a nail, and put it hurriedly on",0.0107039026916027,0.9892961382865906,-0.978592235594988,16,-0.0625,0,0,-0.020833333333333332
15,80,his head.,0.128400057554245,0.8715999126434326,-0.7431998550891876,2,0,0,0,0
15,82,"The first case,  said he. Then, putting his hand to his head, he",0.09326015412807465,0.9067398905754088,-0.8134797364473343,13,-0.07692307692307693,0,0,-0.025641025641025644
15,83,"exclaimed,  Heh! This is not my wig!",0.00481996359303593,0.9951800107955932,-0.9903600472025572,7,0,0,0,0
15,85,"No, your worship,  returned the clerk,  it is mine.",0.8333064913749695,0.16669347882270813,0.6666130125522614,9,0.1111111111111111,0,-0.1111111111111111,0
15,87,"My dear Mr. Oysterpuff, how can a judge give a wise sentence in a",0.03495095297694206,0.9650490880012512,-0.9300981350243092,14,0.07142857142857142,0.07142857142857142,0,0.047619047619047616
15,88,clerk s wig?,0.01830837316811084,0.9816916584968568,-0.9633832853287458,3,0,0,0,0
15,90,The wigs were exchanged.,0.0932600349187851,0.9067400097846984,-0.8134799748659134,4,0,0,0,0
15,92,"Passepartout was getting nervous, for the hands on the face of the big",0.04306593164801597,0.9569340348243712,-0.9138681031763554,13,-0.07692307692307693,-0.07692307692307693,-0.07692307692307693,-0.07692307692307693
15,93,clock over the judge seemed to go around with terrible rapidity.,0.00896224100142717,0.9910377264022828,-0.9820754854008557,11,-0.09090909090909091,-0.09090909090909091,-0.2727272727272727,-0.15151515151515152
15,95,"The first case,  repeated Judge Obadiah.",0.10700832307338716,0.8929917216300964,-0.7859833985567093,6,-0.16666666666666666,0,0,-0.05555555555555555
15,97,Phileas Fogg?  demanded Oysterpuff.,0.02048869244754314,0.979511260986328,-0.959022568538785,4,0,0,-0.25,-0.08333333333333333
15,99,"I am here,  replied Mr. Fogg.",0.9776862859725952,0.02231374755501747,0.9553725384175776,6,0,0,0,0
15,101,Passepartout?,0.00200144085101783,0.9979985356330872,-0.9959970947820692,1,0,0,0,0
15,103,"Present,  responded Passepartout.",0.0279922466725111,0.9720078110694884,-0.9440155643969774,3,0.3333333333333333,0,0,0.1111111111111111
15,105,"Good,  said the judge.  You have been looked for, prisoners, for two",0.7876678109169006,0.21233217418193817,0.5753356367349625,12,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
15,106,days on the trains from Bombay.,0.9731993675231934,0.02680055238306522,0.946398815140128,6,0,0,0,0
15,108,"But of what are we accused?  asked Passepartout, impatiently.",0.01519325654953718,0.9848067164421082,-0.969613459892571,9,-0.1111111111111111,-0.1111111111111111,-0.2222222222222222,-0.14814814814814814
15,110,You are about to be informed.,0.9657861590385436,0.0342138297855854,0.9315723292529584,6,0,0,0,0
15,112,"I am an English subject, sir,  said Mr. Fogg,  and I have the right",0.993447244167328,0.00655270088464021,0.9868945432826876,14,0,0.07142857142857142,0,0.023809523809523808
15,114,Have you been ill-treated?,0.00244257459416985,0.9975574016571044,-0.9951148270629346,5,-0.2,0,-0.4,-0.20000000000000004
15,116,Not at all.,0.00364454928785562,0.996355414390564,-0.9927108651027085,3,0,0,0,0
15,118,Very well; let the complainants come in.,0.9630456566810608,0.03695433214306831,0.9260913245379924,7,0,0.14285714285714285,0,0.047619047619047616
15,120,"A door was swung open by order of the judge, and three Indian priests",0.5456489324569702,0.4543510377407074,0.09129789471626282,14,0,0,0,0
15,121,entered.,0.968608856201172,0.03139116615056991,0.937217690050602,1,0,0,0,0
15,123,"That s it,  muttered Passepartout;  these are the rogues who were",0.00958636216819286,0.9904136061668396,-0.9808272439986468,11,0,0,0,0
15,124,going to burn our young lady.,0.2434875965118408,0.7565124034881592,-0.5130248069763184,6,0,-0.16666666666666666,0,-0.05555555555555555
15,126,"The priests took their places in front of the judge, and the clerk",0.6697339415550232,0.33026599884033203,0.33946794271469116,13,0,0,0,0
15,127,proceeded to read in a loud voice a complaint of sacrilege against,0.00944920536130666,0.9905507564544678,-0.9811015510931612,12,-0.08333333333333333,-0.16666666666666666,0,-0.08333333333333333
15,128,"Phileas Fogg and his servant, who were accused of having violated a",0.03278927132487297,0.9672107100486756,-0.9344214387238026,12,-0.16666666666666666,0,-0.3333333333333333,-0.16666666666666666
15,129,place held consecrated by the Brahmin religion.,0.962384819984436,0.03761523216962814,0.924769587814808,7,0,0,0,0
15,131,You hear the charge?  asked the judge.,0.27810850739479065,0.7218914031982422,-0.44378289580345154,7,0,0,0,0
15,133,"Yes, sir,  replied Mr. Fogg, consulting his watch,  and I admit it.",0.9691438674926758,0.03085612505674362,0.9382877424359322,12,0.08333333333333333,0,0,0.027777777777777776
15,135,You admit it?,0.16131789982318878,0.8386820554733276,-0.6773641556501389,3,0,0,-0.3333333333333333,-0.1111111111111111
15,137,"I admit it, and I wish to hear these priests admit, in their turn,",0.9628177285194396,0.03718232363462448,0.9256354048848152,14,0,0,-0.07142857142857142,-0.023809523809523808
15,138,what they were going to do at the pagoda of Pillaji.,0.7220304608345032,0.2779695391654968,0.44406092166900635,11,0,0,0,0
15,140,The priests looked at each other; they did not seem to understand what,0.00215754099190235,0.9978424310684204,-0.995684890076518,13,0,0,0,0
15,141,was said.,0.5945658683776855,0.40543413162231445,0.1891317367553711,2,0,0,0,0
15,143,"Yes,  cried Passepartout, warmly;  at the pagoda of Pillaji, where",0.9933727979660034,0.0066272197291255,0.986745578236878,10,0,0.1,-0.1,0
15,144,they were on the point of burning their victim.,0.01961583644151687,0.9803841710090636,-0.9607683345675468,9,-0.1111111111111111,-0.1111111111111111,-0.3333333333333333,-0.1851851851851852
15,146,"The judge stared with astonishment, and the priests were stupefied.",0.14915889501571655,0.8508411645889282,-0.7016822695732117,10,0.1,0.1,0,0.06666666666666667
15,148,What victim?  said Judge Obadiah.  Burn whom? In Bombay itself?,0.01045349705964326,0.9895464777946472,-0.979092980735004,10,-0.1,-0.1,-0.3,-0.16666666666666666
15,150,Bombay?  cried Passepartout.,0.00349275046028196,0.9965072274208068,-0.9930144769605248,3,0,0,-0.6666666666666666,-0.2222222222222222
15,152,"Certainly. We are not talking of the pagoda of Pillaji, but of the",0.8605892062187195,0.13941079378128052,0.721178412437439,13,0,0,0,0
15,153,"pagoda of Malabar Hill, at Bombay.",0.9567959308624268,0.04320401325821876,0.913591917604208,6,0,0,0,0
15,155,"And as a proof,  added the clerk,  here are the desecrator s very",0.01266697701066732,0.9873329997062684,-0.974666022695601,13,0,0,0,0
15,156,"shoes, which he left behind him.",0.06296563148498535,0.9370343685150146,-0.8740687370300293,6,0,0,0,0
15,158,Whereupon he placed a pair of shoes on his desk.,0.070150226354599,0.9298497438430786,-0.8596995174884796,10,0,0,0,0
15,160,"My shoes!  cried Passepartout, in his surprise permitting this",0.918192446231842,0.08180755376815796,0.8363848924636841,9,0.1111111111111111,0,-0.2222222222222222,-0.037037037037037035
15,161,imprudent exclamation to escape him.,0.00531509332358837,0.9946849346160888,-0.9893698412925004,6,-0.16666666666666666,-0.16666666666666666,-0.3333333333333333,-0.2222222222222222
15,163,"The confusion of master and man, who had quite forgotten the affair at",0.02806896530091762,0.971930980682373,-0.9438620153814554,13,-0.07692307692307693,0,-0.07692307692307693,-0.05128205128205129
15,164,"Bombay, for which they were now detained at Calcutta, may be imagined.",0.4327305555343628,0.5672694444656372,-0.1345388889312744,12,0,0,-0.16666666666666666,-0.05555555555555555
15,166,"Fix the detective, had foreseen the advantage which Passepartout s",0.6164193749427795,0.3835807144641876,0.23283866047859192,10,0.2,0.1,0.2,0.16666666666666666
15,167,"escapade gave him, and, delaying his departure for twelve hours, had",0.9190811514854432,0.08091883361339569,0.8381623178720474,11,-0.09090909090909091,-0.18181818181818182,0,-0.0909090909090909
15,168,consulted the priests of Malabar Hill. Knowing that the English,0.8620721697807312,0.1379278600215912,0.72414430975914,10,0.1,0,0,0.03333333333333333
15,169,"authorities dealt very severely with this kind of misdemeanour, he",0.00473404536023736,0.9952659606933594,-0.990531915333122,10,0.1,0,0.2,0.10000000000000002
15,170,"promised them a goodly sum in damages, and sent them forward to",0.30528610944747925,0.694713830947876,-0.38942772150039673,12,0.08333333333333333,0.08333333333333333,-0.16666666666666666,0
15,171,Calcutta by the next train. Owing to the delay caused by the rescue of,0.07134442776441574,0.9286555647850036,-0.8573111370205879,14,-0.07142857142857142,-0.07142857142857142,0.07142857142857142,-0.023809523809523808
15,172,"the young widow, Fix and the priests reached the Indian capital before",0.5836682319641113,0.4163317382335663,0.16733649373054504,12,0,0,0.08333333333333333,0.027777777777777776
15,173,"Mr. Fogg and his servant, the magistrates having been already warned by",0.2596336305141449,0.7403663992881775,-0.4807327687740326,12,-0.08333333333333333,-0.08333333333333333,-0.16666666666666666,-0.1111111111111111
15,174,a dispatch to arrest them should they arrive. Fix s disappointment when,0.0032586483284831,0.9967413544654846,-0.9934827061370016,12,-0.16666666666666666,-0.08333333333333333,-0.3333333333333333,-0.19444444444444442
15,175,he learned that Phileas Fogg had not made his appearance in Calcutta,0.11286427825689316,0.8871356844902039,-0.7742714062333107,12,0,0,0,0
15,176,may be imagined. He made up his mind that the robber had stopped,0.05184710398316383,0.9481528401374816,-0.8963057361543179,13,-0.07692307692307693,0,-0.23076923076923078,-0.10256410256410257
15,177,somewhere on the route and taken refuge in the southern provinces. For,0.2559175193309784,0.7440825700759888,-0.4881650507450104,12,0,0,0,0
15,178,twenty-four hours Fix watched the station with feverish anxiety; at,0.09733495861291884,0.9026650190353394,-0.8053300604224205,11,-0.18181818181818182,-0.18181818181818182,-0.18181818181818182,-0.1818181818181818
15,179,"last he was rewarded by seeing Mr. Fogg and Passepartout arrive,",0.9779765009880066,0.02202353440225124,0.9559529665857552,11,0,0,0.18181818181818182,0.06060606060606061
15,180,"accompanied by a young woman, whose presence he was wholly at a loss to",0.00919049698859453,0.990809440612793,-0.9816189436241984,14,0,-0.07142857142857142,-0.21428571428571427,-0.09523809523809523
15,181,explain. He hastened for a policeman; and this was how the party came,0.6280121207237244,0.3719878494739533,0.2560242712497711,13,0.15384615384615385,0,0,0.05128205128205129
15,182,to be arrested and brought before Judge Obadiah.,0.14759686589241028,0.8524031043052673,-0.7048062384128571,8,0,0,-0.375,-0.125
15,184,"Had Passepartout been a little less preoccupied, he would have espied",0.1824045330286026,0.8175954818725586,-0.635190948843956,11,0,0,0,0
15,185,"the detective ensconced in a corner of the court-room, watching the",0.8042439818382263,0.19575604796409607,0.6084879338741302,12,0,0,0,0
15,186,proceedings with an interest easily understood; for the warrant had,0.7373901605606079,0.2626098692417145,0.47478029131889343,10,0.1,0,0.1,0.06666666666666667
15,187,"failed to reach him at Calcutta, as it had done at Bombay and Suez.",0.01600226014852523,0.9839977025985718,-0.9679954424500464,14,0,-0.07142857142857142,-0.07142857142857142,-0.047619047619047616
